,ID,Cellline,Label,Labels_list
12118,1852_G2_32,HAP1,13,[13]
12119,1853_A3_33,HaCaT,17,[17]
12120,1853_A3_34,HaCaT,17,[17]
12121,1853_F4_31,HaCaT,17,[17]
12122,1853_F4_32,HaCaT,17,[17]
12123,1853_F6_31,HaCaT,17,[17]
12124,1853_F6_32,HaCaT,17,[17]
12125,1853_H2_83,HaCaT,17|10|11,"[17, 10, 11]"
12126,1853_H2_84,HaCaT,17|10|11,"[17, 10, 11]"
12127,1854_B10_1,K-562,7,[7]
12128,1854_B10_2,K-562,7,[7]
12129,1854_C2_1,K-562,13,[13]
12130,1854_C2_2,K-562,13,[13]
12131,1854_C7_3,K-562,7,[7]
12132,1854_C7_4,K-562,7,[7]
12133,1854_C9_2,K-562,6,[6]
12134,1854_C9_3,K-562,6,[6]
12135,1854_D6_2,K-562,13,[13]
12136,1854_D6_7,K-562,13,[13]
12137,1854_E12_2,K-562,17,[17]
12138,1854_E12_3,K-562,17,[17]
12139,1854_E7_1,K-562,8,[8]
12140,1854_E7_6,K-562,8,[8]
12141,1854_G11_1,K-562,17,[17]
12142,1854_G11_2,K-562,17,[17]
12143,1854_G4_3,K-562,17,[17]
12144,1854_G4_4,K-562,17,[17]
12145,1854_G9_1,K-562,18,[18]
12146,1854_G9_2,K-562,18,[18]
12147,1854_H11_1,K-562,17,[17]
12148,1854_H11_3,K-562,17,[17]
12149,1855_C8_31,THP-1,18,[18]
12150,1855_C8_32,THP-1,18,[18]
12151,1855_F11_31,THP-1,13,[13]
12152,1855_F11_32,THP-1,13,[13]
12153,1855_G11_31,THP-1,7,[7]
12154,1855_G11_32,THP-1,7,[7]
12155,1855_G6_31,THP-1,4,[4]
12156,1855_G6_32,THP-1,4,[4]
12157,1858_B10_32,SiHa,11,[11]
12158,1858_B10_37,SiHa,11,[11]
12159,1858_E10_34,SiHa,6,[6]
12160,1858_E10_35,SiHa,6,[6]
12161,1858_G2_33,SiHa,17,[17]
12162,1858_G2_34,SiHa,17,[17]
12163,185_A12_3,U-2 OS,10,[10]
12164,185_A12_4,U-2 OS,10,[10]
12165,185_A1_1,U-2 OS,17,[17]
12166,185_A1_2,U-2 OS,17,[17]
12167,185_A6_1,U-2 OS,17,[17]
12168,185_A6_2,U-2 OS,17,[17]
12169,185_B11_1,U-2 OS,14,[14]
12170,185_B11_2,U-2 OS,14,[14]
12171,185_C1_1,U-2 OS,5,[5]
12172,185_C1_2,U-2 OS,5,[5]
12173,185_C7_1,U-2 OS,14,[14]
12174,185_C7_2,U-2 OS,14,[14]
12175,185_D1_1,U-2 OS,17,[17]
12176,185_D1_2,U-2 OS,17,[17]
12177,185_E12_1,U-2 OS,17|10,"[17, 10]"
12178,185_E12_2,U-2 OS,17|10,"[17, 10]"
12179,185_F6_1,U-2 OS,14,[14]
12180,185_F6_2,U-2 OS,14,[14]
12181,185_F7_1,U-2 OS,17,[17]
12182,185_F7_2,U-2 OS,17,[17]
12183,185_G10_1,U-2 OS,17|7,"[17, 7]"
12184,185_G10_3,U-2 OS,17|7,"[17, 7]"
12185,185_G4_1,U-2 OS,17,[17]
12186,185_G4_2,U-2 OS,17,[17]
12187,185_H2_1,U-2 OS,17,[17]
12188,185_H2_2,U-2 OS,17,[17]
12189,185_H5_1,U-2 OS,17,[17]
12190,185_H5_2,U-2 OS,17,[17]
12191,185_H7_1,U-2 OS,17,[17]
12192,185_H7_2,U-2 OS,17,[17]
12193,185_H9_1,U-2 OS,4,[4]
12194,185_H9_2,U-2 OS,4,[4]
12195,1861_A5_31,U-2 OS,13,[13]
12196,1861_C11_31,U-2 OS,9|13,"[9, 13]"
12197,1861_C11_32,U-2 OS,9|13,"[9, 13]"
12198,1861_G7_31,U-2 OS,17|13,"[17, 13]"
12199,1861_G7_32,U-2 OS,17|13,"[17, 13]"
12200,1864_A8_35,U-2 OS,17|7,"[17, 7]"
12201,1864_A8_36,U-2 OS,17|7,"[17, 7]"
12202,1864_D1_31,U-2 OS,14,[14]
12203,1864_G7_32,U-2 OS,14,[14]
12204,1864_G7_34,U-2 OS,14,[14]
12205,1865_A2_1,U-2 OS,13,[13]
12206,1865_A2_2,U-2 OS,13,[13]
12207,1865_A5_3,U-2 OS,14,[14]
12208,1865_A5_6,U-2 OS,14,[14]
12209,1865_B1_1,U-2 OS,14,[14]
12210,1865_B1_3,U-2 OS,14,[14]
12211,1865_B2_1,U-2 OS,6,[6]
12212,1865_B2_2,U-2 OS,6,[6]
12213,1865_C5_1,U-2 OS,14,[14]
12214,1865_C5_2,U-2 OS,14,[14]
12215,1865_D10_1,U-2 OS,17|2|6,"[17, 2, 6]"
12216,1865_D10_2,U-2 OS,17|2|6,"[17, 2, 6]"
12217,1865_D6_2,U-2 OS,12,[12]
12218,1865_D6_6,U-2 OS,12,[12]
12219,1865_E10_5,U-2 OS,17,[17]
12220,1865_E10_7,U-2 OS,17,[17]
12221,1865_E2_1,U-2 OS,14,[14]
12222,1865_E2_3,U-2 OS,14,[14]
12223,1865_F2_3,U-2 OS,14,[14]
12224,1865_F2_4,U-2 OS,14,[14]
12225,1865_G10_4,U-2 OS,2|14,"[2, 14]"
12226,1865_G10_5,U-2 OS,2|14,"[2, 14]"
12227,1865_G9_2,U-2 OS,6,[6]
12228,1865_G9_3,U-2 OS,6,[6]
12229,1865_H2_2,U-2 OS,14,[14]
12230,1865_H2_3,U-2 OS,14,[14]
12231,1865_H6_1,U-2 OS,17|7,"[17, 7]"
12232,1865_H6_3,U-2 OS,17|7,"[17, 7]"
12233,1866_A1_36,BJ,6,[6]
12234,1866_A1_37,BJ,6,[6]
12235,1866_A7_34,BJ,13,[13]
12236,1866_A7_35,BJ,13,[13]
12237,1866_A9_34,BJ,6,[6]
12238,1866_B1_35,BJ,13,[13]
12239,1866_B1_36,BJ,13,[13]
12240,1866_B7_31,BJ,17,[17]
12241,1866_B7_32,BJ,17,[17]
12242,1866_C6_31,BJ,18,[18]
12243,1866_C6_32,BJ,18,[18]
12244,1866_D6_34,BJ,9|12,"[9, 12]"
12245,1866_D6_35,BJ,9|12,"[9, 12]"
12246,1866_E4_31,BJ,6,[6]
12247,1866_E4_32,BJ,6,[6]
12248,1866_F3_31,BJ,4,[4]
12249,1866_F3_33,BJ,4,[4]
12250,1868_A11_32,U-2 OS,14,[14]
12251,1868_A11_33,U-2 OS,14,[14]
12252,1868_B5_31,U-2 OS,17|14,"[17, 14]"
12253,1868_B5_32,U-2 OS,17|14,"[17, 14]"
12254,1868_D10_35,U-2 OS,2|14,"[2, 14]"
12255,1868_D10_37,U-2 OS,2|14,"[2, 14]"
12256,1868_D2_31,U-2 OS,18,[18]
12257,1868_D2_32,U-2 OS,18,[18]
12258,1868_E2_31,U-2 OS,18,[18]
12259,1868_E2_33,U-2 OS,18,[18]
12260,1868_E7_26,U-2 OS,2|7,"[2, 7]"
12261,1868_E7_27,U-2 OS,2|7,"[2, 7]"
12262,1869_A9_31,U-2 OS,12,[12]
12263,1869_A9_32,U-2 OS,12,[12]
12264,1869_F1_31,U-2 OS,12,[12]
12265,1869_F1_32,U-2 OS,12,[12]
12266,1870_C5_1,U-2 OS,14,[14]
12267,1870_C5_2,U-2 OS,14,[14]
12268,1870_D2_2,U-2 OS,3,[3]
12269,1870_D2_3,U-2 OS,3,[3]
12270,1870_D7_1,U-2 OS,2,[2]
12271,1870_D7_2,U-2 OS,2,[2]
12272,1870_E1_1,U-2 OS,17|2,"[17, 2]"
12273,1870_E1_4,U-2 OS,17|2,"[17, 2]"
12274,1870_E2_4,U-2 OS,12,[12]
12275,1870_E2_5,U-2 OS,12,[12]
12276,1870_F8_5,U-2 OS,3|13,"[3, 13]"
12277,1870_F8_6,U-2 OS,3|13,"[3, 13]"
12278,1870_G11_1,U-2 OS,13|11|5,"[13, 11, 5]"
12279,1870_G11_4,U-2 OS,13|11|5,"[13, 11, 5]"
12280,1870_G3_4,U-2 OS,13,[13]
12281,1870_G3_5,U-2 OS,13,[13]
12282,1873_A11_6,A549,17,[17]
12283,1873_A11_9,A549,17,[17]
12284,1873_A12_6,A549,17|7,"[17, 7]"
12285,1873_A12_7,A549,17|7,"[17, 7]"
12286,1873_A2_1,A549,17,[17]
12287,1873_A2_3,A549,17,[17]
12288,1873_A7_2,A549,6,[6]
12289,1873_A7_3,A549,6,[6]
12290,1873_B12_4,A549,10|11|13,"[10, 11, 13]"
12291,1873_B12_9,A549,10|11|13,"[10, 11, 13]"
12292,1873_B6_5,A549,14,[14]
12293,1873_B6_7,A549,14,[14]
12294,1873_C4_2,A549,12|13,"[12, 13]"
12295,1873_C4_3,A549,12|13,"[12, 13]"
12296,1873_D5_2,A549,6,[6]
12297,1873_D5_6,A549,6,[6]
12298,1873_E3_3,A549,14,[14]
12299,1873_E3_4,A549,14,[14]
12300,1873_E4_3,A549,14,[14]
12301,1873_E4_4,A549,14,[14]
12302,1873_G3_4,A549,9,[9]
12303,1873_G3_5,A549,9,[9]
12304,1873_G5_2,A549,13,[13]
12305,1873_G5_4,A549,13,[13]
12306,1873_H11_5,A549,14,[14]
12307,1873_H11_6,A549,14,[14]
12308,1873_H8_2,A549,7,[7]
12309,1873_H8_5,A549,7,[7]
12310,1874_F7_61,A549,17|13,"[17, 13]"
12311,1874_F7_68,A549,17|13,"[17, 13]"
12312,1875_C1_31,ASC TERT1,18,[18]
12313,1875_C1_33,ASC TERT1,18,[18]
12314,1875_D3_36,ASC TERT1,2,[2]
12315,1875_D3_37,ASC TERT1,2,[2]
12316,1875_E11_61,ASC TERT1,13,[13]
12317,1875_E11_62,ASC TERT1,13,[13]
12318,1875_H5_33,ASC TERT1,17|4,"[17, 4]"
12319,1875_H5_34,ASC TERT1,17|4,"[17, 4]"
12320,1876_A10_31,ASC TERT1,13,[13]
12321,1876_A10_34,ASC TERT1,13,[13]
12322,1876_A7_32,ASC TERT1,6,[6]
12323,1876_A7_37,ASC TERT1,6,[6]
12324,1876_B8_31,ASC TERT1,14,[14]
12325,1876_B8_32,ASC TERT1,14,[14]
12326,1876_D4_33,ASC TERT1,13,[13]
12327,1876_F4_31,ASC TERT1,13,[13]
12328,1876_F4_34,ASC TERT1,13,[13]
12329,1876_F8_35,ASC TERT1,14,[14]
12330,1876_F8_36,ASC TERT1,14,[14]
12331,1876_G5_32,ASC TERT1,17,[17]
12332,1876_G5_35,ASC TERT1,17,[17]
12333,1877_B10_31,HEL,13,[13]
12334,1877_B10_33,HEL,13,[13]
12335,1877_D5_32,HEL,13,[13]
12336,1877_D5_33,HEL,13,[13]
12337,1877_E4_31,HEL,17|7,"[17, 7]"
12338,1877_E4_32,HEL,17|7,"[17, 7]"
12339,1877_E5_31,HEL,13,[13]
12340,1877_E5_32,HEL,13,[13]
12341,1877_G7_32,HEL,13,[13]
12342,1877_G7_33,HEL,13,[13]
12343,1877_H2_31,HEL,12|13,"[12, 13]"
12344,1877_H2_37,HEL,12|13,"[12, 13]"
12345,1877_H8_33,HEL,13,[13]
12346,1877_H8_35,HEL,13,[13]
12347,1878_C8_33,HUVEC TERT2,11,[11]
12348,1878_C8_34,HUVEC TERT2,11,[11]
12349,1878_D1_61,HUVEC TERT2,5,[5]
12350,1878_D1_62,HUVEC TERT2,5,[5]
12351,1878_E9_63,HUVEC TERT2,9,[9]
12352,1878_E9_64,HUVEC TERT2,9,[9]
12353,1878_F2_63,HUVEC TERT2,1|13,"[1, 13]"
12354,1878_F2_64,HUVEC TERT2,1|13,"[1, 13]"
12355,1878_G7_61,HUVEC TERT2,17,[17]
12356,1878_G7_62,HUVEC TERT2,17,[17]
12357,1878_G9_33,HUVEC TERT2,17,[17]
12358,1878_G9_34,HUVEC TERT2,17,[17]
12359,1878_H11_31,HUVEC TERT2,14,[14]
12360,1878_H11_32,HUVEC TERT2,14,[14]
12361,187_A11_1,A-431,7,[7]
12362,187_A11_2,A-431,7,[7]
12363,187_B12_1,A-431,17,[17]
12364,187_B12_2,A-431,17,[17]
12365,187_B1_1,A-431,9|13,"[9, 13]"
12366,187_B1_2,A-431,9|13,"[9, 13]"
12367,187_C11_3,A-431,14,[14]
12368,187_C11_4,A-431,14,[14]
12369,187_C4_1,A-431,7,[7]
12370,187_C4_2,A-431,7,[7]
12371,187_D12_1,A-431,14,[14]
12372,187_D12_2,A-431,14,[14]
12373,187_D5_1,A-431,14,[14]
12374,187_D5_2,A-431,14,[14]
12375,187_F11_1,A-431,4,[4]
12376,187_F11_2,A-431,4,[4]
12377,187_G11_1,A-431,18,[18]
12378,187_G11_2,A-431,18,[18]
12379,187_G1_1,A-431,17|13,"[17, 13]"
12380,187_G1_2,A-431,17|13,"[17, 13]"
12381,187_G7_1,A-431,10,[10]
12382,187_G7_2,A-431,10,[10]
12383,187_H10_1,A-431,2|7,"[2, 7]"
12384,187_H10_2,A-431,2|7,"[2, 7]"
12385,187_H8_1,A-431,13,[13]
12386,187_H8_2,A-431,13,[13]
12387,1886_A2_1,U-2 OS,2,[2]
12388,1886_A2_2,U-2 OS,2,[2]
12389,1886_C6_1,U-2 OS,13|14,"[13, 14]"
12390,1886_C6_2,U-2 OS,13|14,"[13, 14]"
12391,1886_E8_1,U-2 OS,10|11,"[10, 11]"
12392,1886_E8_2,U-2 OS,10|11,"[10, 11]"
12393,1886_F4_1,U-2 OS,17,[17]
12394,1886_F4_3,U-2 OS,17,[17]
12395,1886_G11_2,U-2 OS,9|13,"[9, 13]"
12396,1886_G11_5,U-2 OS,9|13,"[9, 13]"
12397,1886_H4_1,U-2 OS,2,[2]
12398,1886_H4_2,U-2 OS,2,[2]
12399,1886_H7_1,U-2 OS,17,[17]
12400,1886_H7_3,U-2 OS,17,[17]
12401,1887_A1_3,U-2 OS,2,[2]
12402,1887_A1_4,U-2 OS,2,[2]
12403,1887_A3_1,U-2 OS,5,[5]
12404,1887_A3_3,U-2 OS,5,[5]
12405,1887_D2_5,U-2 OS,7,[7]
12406,1887_D2_6,U-2 OS,7,[7]
12407,1887_F2_2,U-2 OS,2,[2]
12408,1887_F2_6,U-2 OS,2,[2]
12409,1887_F3_1,U-2 OS,13|5,"[13, 5]"
12410,1887_F3_5,U-2 OS,13|5,"[13, 5]"
12411,1887_H1_1,U-2 OS,2,[2]
12412,1887_H1_5,U-2 OS,2,[2]
12413,1888_A10_1,U-2 OS,2,[2]
12414,1888_A10_5,U-2 OS,2,[2]
12415,1888_A4_3,U-2 OS,2,[2]
12416,1888_A4_4,U-2 OS,2,[2]
12417,1888_A8_2,U-2 OS,5,[5]
12418,1888_A8_3,U-2 OS,5,[5]
12419,1888_C10_10,U-2 OS,2,[2]
12420,1888_C10_6,U-2 OS,2,[2]
12421,1888_C2_5,U-2 OS,2,[2]
12422,1888_C2_6,U-2 OS,2,[2]
12423,1888_C4_1,U-2 OS,5,[5]
12424,1888_C4_2,U-2 OS,5,[5]
12425,1888_C9_1,U-2 OS,2,[2]
12426,1888_C9_2,U-2 OS,2,[2]
12427,1888_D4_1,U-2 OS,2,[2]
12428,1888_D4_2,U-2 OS,2,[2]
12429,1888_D6_2,U-2 OS,2,[2]
12430,1888_D6_4,U-2 OS,2,[2]
12431,1888_E5_1,U-2 OS,2,[2]
12432,1888_E5_3,U-2 OS,2,[2]
12433,1888_F11_3,U-2 OS,1,[1]
12434,1888_F11_5,U-2 OS,1,[1]
12435,1888_F6_3,U-2 OS,5,[5]
12436,1888_F6_4,U-2 OS,5,[5]
12437,1888_G3_4,U-2 OS,2,[2]
12438,1888_G3_5,U-2 OS,2,[2]
12439,1888_G7_5,U-2 OS,2,[2]
12440,1888_G7_6,U-2 OS,2,[2]
12441,1888_G9_4,U-2 OS,2,[2]
12442,1888_G9_7,U-2 OS,2,[2]
12443,1888_H11_4,U-2 OS,17|2,"[17, 2]"
12444,1888_H11_5,U-2 OS,17|2,"[17, 2]"
12445,1888_H3_3,U-2 OS,2,[2]
12446,1888_H3_4,U-2 OS,2,[2]
12447,1888_H9_3,U-2 OS,2,[2]
12448,1888_H9_6,U-2 OS,2,[2]
12449,1889_A1_3,REH,14,[14]
12450,1889_A1_4,REH,14,[14]
12451,1889_A4_1,REH,18,[18]
12452,1889_A4_2,REH,18,[18]
12453,1889_A8_1,REH,18,[18]
12454,1889_A8_5,REH,18,[18]
12455,1889_B2_1,REH,1|7,"[1, 7]"
12456,1889_B2_2,REH,1|7,"[1, 7]"
12457,1889_B4_1,REH,14,[14]
12458,1889_B4_2,REH,14,[14]
12459,1889_B5_1,REH,12,[12]
12460,1889_B5_2,REH,12,[12]
12461,1889_C1_1,REH,18,[18]
12462,1889_C1_2,REH,18,[18]
12463,1889_C4_2,REH,13,[13]
12464,1889_C4_3,REH,13,[13]
12465,1889_E3_1,REH,17,[17]
12466,1889_E3_2,REH,17,[17]
12467,1889_H2_1,REH,18,[18]
12468,1889_H2_3,REH,18,[18]
12469,1889_H3_2,REH,13,[13]
12470,1889_H3_5,REH,13,[13]
12471,1889_H5_1,REH,18,[18]
12472,1889_H5_2,REH,18,[18]
12473,188_B12_1,U-2 OS,17,[17]
12474,188_B12_2,U-2 OS,17,[17]
12475,188_B1_1,U-2 OS,9|13,"[9, 13]"
12476,188_B1_2,U-2 OS,9|13,"[9, 13]"
12477,188_C11_1,U-2 OS,14,[14]
12478,188_C11_2,U-2 OS,14,[14]
12479,188_C4_1,U-2 OS,7,[7]
12480,188_C4_2,U-2 OS,7,[7]
12481,188_D12_1,U-2 OS,14,[14]
12482,188_D12_2,U-2 OS,14,[14]
12483,188_D5_1,U-2 OS,14,[14]
12484,188_D5_2,U-2 OS,14,[14]
12485,188_E6_1,U-2 OS,17,[17]
12486,188_E6_2,U-2 OS,17,[17]
12487,188_F11_1,U-2 OS,4,[4]
12488,188_F11_2,U-2 OS,4,[4]
12489,188_G11_3,U-2 OS,17|14,"[17, 14]"
12490,188_G11_4,U-2 OS,17|14,"[17, 14]"
12491,188_G1_1,U-2 OS,17|13,"[17, 13]"
12492,188_G1_2,U-2 OS,17|13,"[17, 13]"
12493,1890_D7_33,U-2 OS,13,[13]
12494,1890_D7_34,U-2 OS,13,[13]
12495,1892_C10_2,K-562,17,[17]
12496,1892_C10_4,K-562,17,[17]
12497,1892_E4_1,K-562,13,[13]
12498,1892_E4_4,K-562,13,[13]
12499,1893_A2_31,U-2 OS,17|13,"[17, 13]"
12500,1893_A2_34,U-2 OS,17|13,"[17, 13]"
12501,1893_F3_26,U-2 OS,17,[17]
12502,1893_F3_29,U-2 OS,17,[17]
12503,1893_J13_32,U-2 OS,17|13,"[17, 13]"
12504,1893_J13_33,U-2 OS,17|13,"[17, 13]"
12505,1893_J14_31,U-2 OS,13,[13]
12506,1893_J14_33,U-2 OS,13,[13]
12507,1893_N6_31,U-2 OS,18,[18]
12508,1893_N6_32,U-2 OS,18,[18]
12509,1894_A2_2,U-2 OS,6,[6]
12510,1894_A2_3,U-2 OS,6,[6]
12511,1894_A3_1,U-2 OS,3,[3]
12512,1894_A3_3,U-2 OS,3,[3]
12513,1894_A6_1,U-2 OS,1,[1]
12514,1894_A6_3,U-2 OS,1,[1]
12515,1894_B1_2,U-2 OS,1|6,"[1, 6]"
12516,1894_B1_3,U-2 OS,1|6,"[1, 6]"
12517,1894_B2_2,U-2 OS,9,[9]
12518,1894_B2_4,U-2 OS,9,[9]
12519,1894_B3_1,U-2 OS,7,[7]
12520,1894_B3_2,U-2 OS,7,[7]
12521,1894_C2_2,U-2 OS,17,[17]
12522,1894_C2_3,U-2 OS,17,[17]
12523,1894_C3_1,U-2 OS,6,[6]
12524,1894_C3_2,U-2 OS,6,[6]
12525,1894_C7_1,U-2 OS,2,[2]
12526,1894_C7_2,U-2 OS,2,[2]
12527,1894_D2_1,U-2 OS,14,[14]
12528,1894_D2_2,U-2 OS,14,[14]
12529,1894_D3_2,U-2 OS,12,[12]
12530,1894_D3_5,U-2 OS,12,[12]
12531,1894_E1_1,U-2 OS,14,[14]
12532,1894_E1_3,U-2 OS,14,[14]
12533,1894_E2_2,U-2 OS,14,[14]
12534,1894_E2_3,U-2 OS,14,[14]
12535,1894_E3_1,U-2 OS,12,[12]
12536,1894_E3_3,U-2 OS,12,[12]
12537,1894_F2_2,U-2 OS,14,[14]
12538,1894_F2_3,U-2 OS,14,[14]
12539,1894_G1_2,U-2 OS,14,[14]
12540,1894_G1_3,U-2 OS,14,[14]
12541,1894_G3_4,U-2 OS,1,[1]
12542,1894_G3_5,U-2 OS,1,[1]
12543,1894_H1_3,U-2 OS,13,[13]
12544,1894_H1_4,U-2 OS,13,[13]
12545,1894_H7_1,U-2 OS,6,[6]
12546,1894_H7_3,U-2 OS,6,[6]
12547,1895_B8_11,AF22,13,[13]
12548,1895_B8_5,AF22,13,[13]
12549,1895_D9_15,AF22,13,[13]
12550,1895_D9_3,AF22,13,[13]
12551,1895_E10_13,AF22,17|13,"[17, 13]"
12552,1895_E10_5,AF22,17|13,"[17, 13]"
12553,1895_G7_3,AF22,13,[13]
12554,1895_G7_7,AF22,13,[13]
12555,1895_H8_3,AF22,13,[13]
12556,1895_H8_4,AF22,13,[13]
12557,1898_C1_32,SK-MEL-30,9|12,"[9, 12]"
12558,1898_H9_32,SK-MEL-30,17,[17]
12559,1898_H9_33,SK-MEL-30,17,[17]
12560,1899_A2_1,U-251 MG,13,[13]
12561,1899_A2_6,U-251 MG,13,[13]
12562,1899_C1_1,U-251 MG,17|13|9,"[17, 13, 9]"
12563,1899_C1_2,U-251 MG,17|13|9,"[17, 13, 9]"
12564,1899_D5_32,U-251 MG,11|13,"[11, 13]"
12565,1899_D8_32,U-251 MG,13,[13]
12566,1899_E3_31,U-251 MG,17,[17]
12567,1899_E3_32,U-251 MG,17,[17]
12568,1899_E9_31,U-251 MG,13,[13]
12569,1899_E9_32,U-251 MG,13,[13]
12570,1899_F12_31,U-251 MG,6,[6]
12571,1899_F12_32,U-251 MG,6,[6]
12572,189_A10_1,U-251 MG,14,[14]
12573,189_A10_2,U-251 MG,14,[14]
12574,189_A11_1,U-251 MG,10|14,"[10, 14]"
12575,189_A11_2,U-251 MG,10|14,"[10, 14]"
12576,189_A12_1,U-251 MG,17|14,"[17, 14]"
12577,189_A12_2,U-251 MG,17|14,"[17, 14]"
12578,189_A3_1,U-251 MG,4,[4]
12579,189_A3_2,U-251 MG,4,[4]
12580,189_A8_1,U-251 MG,12|13,"[12, 13]"
12581,189_A8_2,U-251 MG,12|13,"[12, 13]"
12582,189_A9_1,U-251 MG,4,[4]
12583,189_A9_2,U-251 MG,4,[4]
12584,189_B5_1,U-251 MG,7,[7]
12585,189_B5_2,U-251 MG,7,[7]
12586,189_B6_1,U-251 MG,14,[14]
12587,189_B6_2,U-251 MG,14,[14]
12588,189_C11_1,U-251 MG,10,[10]
12589,189_C11_2,U-251 MG,10,[10]
12590,189_C6_1,U-251 MG,14,[14]
12591,189_C6_2,U-251 MG,14,[14]
12592,189_D10_1,U-251 MG,17|13,"[17, 13]"
12593,189_D10_2,U-251 MG,17|13,"[17, 13]"
12594,189_D12_1,U-251 MG,17|14,"[17, 14]"
12595,189_D12_2,U-251 MG,17|14,"[17, 14]"
12596,189_E8_1,U-251 MG,17,[17]
12597,189_E8_2,U-251 MG,17,[17]
12598,189_G2_1,U-251 MG,17,[17]
12599,189_G2_2,U-251 MG,17,[17]
12600,189_G4_1,U-251 MG,14,[14]
12601,189_G4_2,U-251 MG,14,[14]
12602,189_H11_1,U-251 MG,17|14,"[17, 14]"
12603,189_H11_2,U-251 MG,17|14,"[17, 14]"
12604,18_A3_1,U-251 MG,6,[6]
12605,18_A3_2,U-251 MG,6,[6]
12606,18_A7_1,U-251 MG,14,[14]
12607,18_A7_2,U-251 MG,14,[14]
12608,18_B2_1,U-251 MG,14,[14]
12609,18_B2_2,U-251 MG,14,[14]
12610,18_D4_1,U-251 MG,2|6,"[2, 6]"
12611,18_D4_2,U-251 MG,2|6,"[2, 6]"
12612,18_F4_1,U-251 MG,6,[6]
12613,18_F4_2,U-251 MG,6,[6]
12614,18_F5_1,U-251 MG,14,[14]
12615,18_F5_2,U-251 MG,14,[14]
12616,18_F7_1,U-251 MG,17,[17]
12617,18_F7_2,U-251 MG,17,[17]
12618,18_G10_1,U-251 MG,3,[3]
12619,18_G10_2,U-251 MG,3,[3]
12620,18_G3_1,U-251 MG,14,[14]
12621,18_G3_2,U-251 MG,14,[14]
12622,18_H7_1,U-251 MG,17,[17]
12623,18_H7_2,U-251 MG,17,[17]
12624,18_H8_1,U-251 MG,17,[17]
12625,18_H8_2,U-251 MG,17,[17]
12626,1900_C3_3,U-2 OS,6,[6]
12627,1900_C3_5,U-2 OS,6,[6]
12628,1901_A10_2,U-2 OS,17,[17]
12629,1901_A10_3,U-2 OS,17,[17]
12630,1901_A2_1,U-2 OS,13,[13]
12631,1901_A2_2,U-2 OS,13,[13]
12632,1901_A3_1,U-2 OS,17,[17]
12633,1901_A3_3,U-2 OS,17,[17]
12634,1901_A8_1,U-2 OS,18,[18]
12635,1901_A8_2,U-2 OS,18,[18]
12636,1901_B11_1,U-2 OS,14,[14]
12637,1901_B11_2,U-2 OS,14,[14]
12638,1901_B3_2,U-2 OS,17,[17]
12639,1901_B3_3,U-2 OS,17,[17]
12640,1901_B4_1,U-2 OS,12,[12]
12641,1901_B4_3,U-2 OS,12,[12]
12642,1901_C13_1,U-2 OS,17,[17]
12643,1901_C13_2,U-2 OS,17,[17]
12644,1901_D5_1,U-2 OS,5,[5]
12645,1901_D5_2,U-2 OS,5,[5]
12646,1901_D7_1,U-2 OS,18,[18]
12647,1901_D7_2,U-2 OS,18,[18]
12648,1901_E11_1,U-2 OS,1,[1]
12649,1901_E11_3,U-2 OS,1,[1]
12650,1901_F18_1,U-2 OS,14,[14]
12651,1901_F18_3,U-2 OS,14,[14]
12652,1901_G11_1,U-2 OS,14,[14]
12653,1901_G11_2,U-2 OS,14,[14]
12654,1901_G3_1,U-2 OS,17,[17]
12655,1901_G3_2,U-2 OS,17,[17]
12656,1901_G4_3,U-2 OS,17,[17]
12657,1901_G4_4,U-2 OS,17,[17]
12658,1901_H10_2,U-2 OS,14,[14]
12659,1901_H10_4,U-2 OS,14,[14]
12660,1901_H11_1,U-2 OS,10|13,"[10, 13]"
12661,1901_H11_2,U-2 OS,10|13,"[10, 13]"
12662,1901_I11_2,U-2 OS,17,[17]
12663,1901_I11_3,U-2 OS,17,[17]
12664,1901_I8_1,U-2 OS,13,[13]
12665,1901_I8_2,U-2 OS,13,[13]
12666,1901_J7_1,U-2 OS,13,[13]
12667,1901_J7_2,U-2 OS,13,[13]
12668,1901_K10_1,U-2 OS,18,[18]
12669,1901_K10_2,U-2 OS,18,[18]
12670,1901_K20_1,U-2 OS,17,[17]
12671,1901_K20_2,U-2 OS,17,[17]
12672,1901_K6_1,U-2 OS,18,[18]
12673,1901_K6_2,U-2 OS,18,[18]
12674,1901_L8_2,U-2 OS,13,[13]
12675,1901_L8_3,U-2 OS,13,[13]
12676,1901_N13_3,U-2 OS,2,[2]
12677,1901_N13_4,U-2 OS,2,[2]
12678,1901_N18_3,U-2 OS,17,[17]
12679,1901_N18_5,U-2 OS,17,[17]
12680,1901_N6_2,U-2 OS,17|12,"[17, 12]"
12681,1901_N6_4,U-2 OS,17|12,"[17, 12]"
12682,1901_N8_1,U-2 OS,17,[17]
12683,1901_N8_3,U-2 OS,17,[17]
12684,1902_A2_2,SH-SY5Y,17,[17]
12685,1902_A2_4,SH-SY5Y,17,[17]
12686,1902_B7_3,SH-SY5Y,17|7,"[17, 7]"
12687,1902_B7_4,SH-SY5Y,17|7,"[17, 7]"
12688,1902_C10_1,SH-SY5Y,4,[4]
12689,1902_C10_4,SH-SY5Y,4,[4]
12690,1902_D10_1,SH-SY5Y,17,[17]
12691,1902_D10_5,SH-SY5Y,17,[17]
